ID,Tipo,SKU,GTIN,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas
384,simple,SKU-0384,,RED BULL SUGAR FREE,1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL SUGAR FREE de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,384,
385,simple,SKU-0385,,RED BULL PERA Y CANELA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL PERA Y CANELA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,385,
386,simple,SKU-0386,,RED BULL SANDIA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL SANDIA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,386,
387,simple,SKU-0387,,RED BULL COCO Y ARÁNDANOS  (BLANCO),1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL COCO Y ARÁNDANOS  (BLANCO) de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,387,
388,simple,SKU-0388,,RED BULL FRUTA DEL DRAGON (VERDE),1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL FRUTA DEL DRAGON (VERDE) de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,388,
389,simple,SKU-0389,,RED BULL ARÁNDANOS (AZUL),1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL ARÁNDANOS (AZUL) de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,389,
390,simple,SKU-0390,,RED BULL ALBARICOQUE (NARANJA),1,0,visible,Producto de la categoría NEVERA AZUL,Producto RED BULL ALBARICOQUE (NARANJA) de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,390,
391,simple,SKU-0391,,CAFÉ COOLIFE CAPUCHINO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CAFÉ COOLIFE CAPUCHINO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,391,
392,simple,SKU-0392,,CAFÉ COOLIFE EXPRESO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CAFÉ COOLIFE EXPRESO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,392,
393,simple,SKU-0393,,CAFÉ COOLIFE CARAMEL MACHIATO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CAFÉ COOLIFE CARAMEL MACHIATO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,393,
394,simple,SKU-0394,,CAFÉ COOLIFE COOKIES MACHIATO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CAFÉ COOLIFE COOKIES MACHIATO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,394,
395,simple,SKU-0395,,CAFÉ COOLIFE BOMBÓN,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CAFÉ COOLIFE BOMBÓN de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,395,
396,simple,SKU-0396,,ENERDRINK PINEAPPLE & COCONUT,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK PINEAPPLE & COCONUT de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,396,
397,simple,SKU-0397,,ENERDRINK WATERMELON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK WATERMELON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,397,
398,simple,SKU-0398,,ENERDRINK MEGA FORCE FLAVOR,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK MEGA FORCE FLAVOR de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,398,
399,simple,SKU-0399,,ENERDRINK WILD STRAWBERRY FLAVOR,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK WILD STRAWBERRY FLAVOR de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,399,
400,simple,SKU-0400,,ENERDRINK CHEESECAKE FLAVOR,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK CHEESECAKE FLAVOR de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,400,
401,simple,SKU-0401,,ENERDRINK YELLOW PEACH FLAVOR,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK YELLOW PEACH FLAVOR de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,401,
402,simple,SKU-0402,,ENERDRINK WILD BLACKBERRY FLAVOR,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK WILD BLACKBERRY FLAVOR de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,402,
403,simple,SKU-0403,,ENERDRINK WILD  APPLE & MELON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK WILD  APPLE & MELON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,403,
404,simple,SKU-0404,,ENERDRINK COCO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERDRINK COCO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,404,
405,simple,SKU-0405,,POWERKING ORIGINAL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING ORIGINAL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,405,
406,simple,SKU-0406,,POWERKING PIÑA-COCO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING PIÑA-COCO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,406,
407,simple,SKU-0407,,POWERKING APPLE Y MELON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING APPLE Y MELON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,407,
408,simple,SKU-0408,,POWERKING SANDIA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING SANDIA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,408,
409,simple,SKU-0409,,POWERKING STRAWBERRY (NATA),1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING STRAWBERRY (NATA) de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,409,
410,simple,SKU-0410,,POWERKING KIWI-CEREZA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POWERKING KIWI-CEREZA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.95,NEVERA AZUL,nevera-azul,,,,,,,,,,,410,
411,simple,SKU-0411,,ENERYETI PINKY,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI PINKY de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,411,
412,simple,SKU-0412,,ENERYETI TROPICAL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI TROPICAL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,412,
413,simple,SKU-0413,,ENERYETI SANDIA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI SANDIA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,413,
414,simple,SKU-0414,,ENERYETI ORIGINAL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI ORIGINAL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,414,
415,simple,SKU-0415,,ENERYETI CARIBE,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI CARIBE de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,415,
416,simple,SKU-0416,,ENERYETI MELOCOTÓN,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI MELOCOTÓN de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,416,
417,simple,SKU-0417,,ENERYETI MANGO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI MANGO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,417,
418,simple,SKU-0418,,ENERYETI FLORIDA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI FLORIDA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,418,
419,simple,SKU-0419,,ENERYETI MELÓN,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI MELÓN de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,419,
420,simple,SKU-0420,,ENERYEYI HABANA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYEYI HABANA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,420,
421,simple,SKU-0421,,ENERYETI GUAYABA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI GUAYABA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,421,
422,simple,SKU-0422,,ENERYETI FEROZ,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI FEROZ de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,422,
423,simple,SKU-0423,,ENERYETI CHEESECACKE,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI CHEESECACKE de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,423,
424,simple,SKU-0424,,ENERYETI THYHARD,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI THYHARD de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,424,
425,simple,SKU-0425,,ENERYETI ANYEL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI ANYEL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,425,
426,simple,SKU-0426,,ENERYETI BLOOM,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI BLOOM de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,426,
427,simple,SKU-0427,,ENERYETI ZYRO ORIGINA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI ZYRO ORIGINA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,427,
428,simple,SKU-0428,,ENERYETI ZYRO ZAFIRO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI ZYRO ZAFIRO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,428,
429,simple,SKU-0429,,ENERYETI SAN FRANCISCO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI SAN FRANCISCO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,429,
430,simple,SKU-0430,,ENERYETY ZEUS,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETY ZEUS de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,430,
431,simple,SKU-0431,,ENERYETI ATOMYC,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI ATOMYC de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,431,
432,simple,SKU-0432,,ENERYETI VAINILLA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI VAINILLA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,432,
433,simple,SKU-0433,,ENERYETI DRAGON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYETI DRAGON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,433,
434,simple,SKU-0434,,ENERYEI PERA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYEI PERA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,434,
435,simple,SKU-0435,,"AGUA FONTEIDE 1,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA FONTEIDE 1,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,NEVERA AZUL,nevera-azul,,,,,,,,,,,435,
436,simple,SKU-0436,,"AGUA FONTEIDE 0,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA FONTEIDE 0,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.76,NEVERA AZUL,nevera-azul,,,,,,,,,,,436,
437,simple,SKU-0437,,"AGUA LANJARON 1,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA LANJARON 1,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,NEVERA AZUL,nevera-azul,,,,,,,,,,,437,
438,simple,SKU-0438,,"AGUA LANJARON 0,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA LANJARON 0,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.88,NEVERA AZUL,nevera-azul,,,,,,,,,,,438,
439,simple,SKU-0439,,"AGUA BEZOYA 1,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA BEZOYA 1,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.51,NEVERA AZUL,nevera-azul,,,,,,,,,,,439,
440,simple,SKU-0440,,"AGUA BEZOYA 0,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA BEZOYA 0,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.01,NEVERA AZUL,nevera-azul,,,,,,,,,,,440,
441,simple,SKU-0441,,"AGUA CON GAS 1,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA CON GAS 1,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.77,NEVERA AZUL,nevera-azul,,,,,,,,,,,441,
442,simple,SKU-0442,,"AGUA CON GAS 0,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA CON GAS 0,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.01,NEVERA AZUL,nevera-azul,,,,,,,,,,,442,
443,simple,SKU-0443,,"AGUA AQUAREL 1,5L",1,0,visible,Producto de la categoría NEVERA AZUL,"Producto AGUA AQUAREL 1,5L de la categoría NEVERA AZUL",,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,NEVERA AZUL,nevera-azul,,,,,,,,,,,443,
444,simple,SKU-0444,,AGUA FONTEIDE PITORRO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA FONTEIDE PITORRO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,NEVERA AZUL,nevera-azul,,,,,,,,,,,444,
445,simple,SKU-0445,,AGUA  SIERRA NATURA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA  SIERRA NATURA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.63,NEVERA AZUL,nevera-azul,,,,,,,,,,,445,
446,simple,SKU-0446,,FRESCOLITA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto FRESCOLITA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.21,NEVERA AZUL,nevera-azul,,,,,,,,,,,446,
447,simple,SKU-0447,,AGUA VICHY FRESA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA VICHY FRESA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,NEVERA AZUL,nevera-azul,,,,,,,,,,,447,
448,simple,SKU-0448,,AGUA VICHY MANZANA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA VICHY MANZANA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,NEVERA AZUL,nevera-azul,,,,,,,,,,,448,
449,simple,SKU-0449,,AGUA VICHY LIMON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA VICHY LIMON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,NEVERA AZUL,nevera-azul,,,,,,,,,,,449,
450,simple,SKU-0450,,AGUA VICHY NARANJA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA VICHY NARANJA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,NEVERA AZUL,nevera-azul,,,,,,,,,,,450,
451,simple,SKU-0451,,AGUA FONTEIDE 8L,1,0,visible,Producto de la categoría NEVERA AZUL,Producto AGUA FONTEIDE 8L de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.03,NEVERA AZUL,nevera-azul,,,,,,,,,,,451,
452,simple,SKU-0452,,ALOE VERA WATERMELON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA WATERMELON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.15,NEVERA AZUL,nevera-azul,,,,,,,,,,,452,
453,simple,SKU-0453,,ALOE VERA PINEAPPLE,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA PINEAPPLE de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.15,NEVERA AZUL,nevera-azul,,,,,,,,,,,453,
454,simple,SKU-0454,,ALOE VERA COCONUT,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA COCONUT de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.15,NEVERA AZUL,nevera-azul,,,,,,,,,,,454,
455,simple,SKU-0455,,ALOE VERA ORIGINAL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA ORIGINAL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.15,NEVERA AZUL,nevera-azul,,,,,,,,,,,455,
456,simple,SKU-0456,,ENERGY KING,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERGY KING de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,NEVERA AZUL,nevera-azul,,,,,,,,,,,456,
457,simple,SKU-0457,,MOGU MANGO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto MOGU MANGO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,457,
458,simple,SKU-0458,,MOGU PIÑA COLADO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto MOGU PIÑA COLADO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,458,
459,simple,SKU-0459,,MOGU FRESA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto MOGU FRESA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,459,
460,simple,SKU-0460,,MOGU ARANDANO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto MOGU ARANDANO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,NEVERA AZUL,nevera-azul,,,,,,,,,,,460,
461,simple,SKU-0461,,MOGU MELON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto MOGU MELON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,461,
462,simple,SKU-0462,,KOMBUCHA PINEAPPLE&PEACH,1,0,visible,Producto de la categoría NEVERA AZUL,Producto KOMBUCHA PINEAPPLE&PEACH de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,NEVERA AZUL,nevera-azul,,,,,,,,,,,462,
463,simple,SKU-0463,,KOMBUCHA ORIGINAL,1,0,visible,Producto de la categoría NEVERA AZUL,Producto KOMBUCHA ORIGINAL de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,NEVERA AZUL,nevera-azul,,,,,,,,,,,463,
464,simple,SKU-0464,,KOMBUCHA GINGER&LEMON,1,0,visible,Producto de la categoría NEVERA AZUL,Producto KOMBUCHA GINGER&LEMON de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,NEVERA AZUL,nevera-azul,,,,,,,,,,,464,
465,simple,SKU-0465,,KOMBUCHA RASPVERRY,1,0,visible,Producto de la categoría NEVERA AZUL,Producto KOMBUCHA RASPVERRY de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,NEVERA AZUL,nevera-azul,,,,,,,,,,,465,
466,simple,SKU-0466,,ENERYEI ENERGIA DE LAS SELECCION,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ENERYEI ENERGIA DE LAS SELECCION de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,466,
467,simple,SKU-0467,,ALOE VERA MANGO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA MANGO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,467,
468,simple,SKU-0468,,ALOE VERA PIÑA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA PIÑA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,468,
469,simple,SKU-0469,,ALOE VERA COCO,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA COCO de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,469,
470,simple,SKU-0470,,ALOE VERA GRANADA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto ALOE VERA GRANADA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,470,
471,simple,SKU-0471,,POSTOBON UVA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto POSTOBON UVA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,471,
472,simple,SKU-0472,,CACAOLAT,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CACAOLAT de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,472,
473,simple,SKU-0473,,CERVEZA REINA,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CERVEZA REINA de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,473,
474,simple,SKU-0474,,CERVEZA HEINEKEN,1,0,visible,Producto de la categoría NEVERA AZUL,Producto CERVEZA HEINEKEN de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,474,
475,simple,SKU-0475,,PRIME TROPICAL PUNCH,1,0,visible,Producto de la categoría NEVERA AZUL,Producto PRIME TROPICAL PUNCH de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,475,
476,simple,SKU-0476,,PRIME ICE POP,1,0,visible,Producto de la categoría NEVERA AZUL,Producto PRIME ICE POP de la categoría NEVERA AZUL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,NEVERA AZUL,nevera-azul,,,,,,,,,,,476,
