ID,Tipo,SKU,GTIN,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas
93,simple,SKU-0093,,BOCADITOS DE FRESA,1,0,visible,Producto de la categoría ESTANTERIA DULCESOL,Producto BOCADITOS DE FRESA de la categoría ESTANTERIA DULCESOL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,ESTANTERIA DULCESOL,estanteria-dulcesol,,,,,,,,,,,93,
94,simple,SKU-0094,,CUADRADOS RELLENOS DE CREMA DE CACAO,1,0,visible,Producto de la categoría ESTANTERIA DULCESOL,Producto CUADRADOS RELLENOS DE CREMA DE CACAO de la categoría ESTANTERIA DULCESOL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,ESTANTERIA DULCESOL,estanteria-dulcesol,,,,,,,,,,,94,
95,simple,SKU-0095,,HORNO PISTACHOS,1,0,visible,Producto de la categoría BIMBO,Producto HORNO PISTACHOS de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,95,
96,simple,SKU-0096,,HORNO ALMENDRAS,1,0,visible,Producto de la categoría BIMBO,Producto HORNO ALMENDRAS de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,96,
97,simple,SKU-0097,,HORNO CACAHUETES,1,0,visible,Producto de la categoría BIMBO,Producto HORNO CACAHUETES de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,97,
98,simple,SKU-0098,,HORNO COCKTAIL,1,0,visible,Producto de la categoría BIMBO,Producto HORNO COCKTAIL de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,98,
99,simple,SKU-0099,,MIX ORIGINAL,1,0,visible,Producto de la categoría BIMBO,Producto MIX ORIGINAL de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,99,
100,simple,SKU-0100,,CHEETOS BITS,1,0,visible,Producto de la categoría BIMBO,Producto CHEETOS BITS de la categoría BIMBO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,BIMBO,bimbo,,,,,,,,,,,100,
101,simple,SKU-0101,,KITKAT,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto KITKAT de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,101,
102,simple,SKU-0102,,TWIX CARAMELO,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto TWIX CARAMELO de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,102,
103,simple,SKU-0103,,VITALDAY,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto VITALDAY de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,103,
104,simple,SKU-0104,,MUFY CACAO,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto MUFY CACAO de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,104,
105,simple,SKU-0105,,SMINT SUGAR FREE,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT SUGAR FREE de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,105,
106,simple,SKU-0106,,SMINT VERDES,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT VERDES de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,106,
107,simple,SKU-0107,,SMINT EUCALIPTO,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT EUCALIPTO de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,107,
108,simple,SKU-0108,,SMINT VITAMINA C,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT VITAMINA C de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,108,
109,simple,SKU-0109,,SMINT BUBBLE FRESH,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT BUBBLE FRESH de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,109,
110,simple,SKU-0110,,SMINT SOURS LIMON,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT SOURS LIMON de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,110,
111,simple,SKU-0111,,SMINT SOURS FRESA,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto SMINT SOURS FRESA de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,111,
112,simple,SKU-0112,,MENTOS,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto MENTOS de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,112,
113,simple,SKU-0113,,HALL MIEL Y LIMON,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALL MIEL Y LIMON de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,113,
114,simple,SKU-0114,,HALLS ORIGINAL,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALLS ORIGINAL de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,114,
115,simple,SKU-0115,,HALLS FRESA,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALLS FRESA de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,115,
116,simple,SKU-0116,,HALLS EXTRA FUERTE,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALLS EXTRA FUERTE de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,116,
117,simple,SKU-0117,,HALLS SANDIA,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALLS SANDIA de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,117,
118,simple,SKU-0118,,HALLS LIMA,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto HALLS LIMA de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,118,
119,simple,SKU-0119,,ALGODON AZUCAR,1,0,visible,Producto de la categoría PAPAS Y CHOCOLATES,Producto ALGODON AZUCAR de la categoría PAPAS Y CHOCOLATES,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,PAPAS Y CHOCOLATES,papas-y-chocolates,,,,,,,,,,,119,
120,simple,SKU-0120,,PIPAS GREFUSA AGUASAL,1,0,visible,Producto de la categoría ESTANTERIA FRONTAL,Producto PIPAS GREFUSA AGUASAL de la categoría ESTANTERIA FRONTAL,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,ESTANTERIA FRONTAL,estanteria-frontal,,,,,,,,,,,120,
121,simple,SKU-0121,,RECARGA MÓVIL,1,0,visible,Producto de la categoría SERVICIOS,Producto RECARGA MÓVIL de la categoría SERVICIOS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,SERVICIOS,servicios,,,,,,,,,,,121,
122,simple,SKU-0122,,RECARGA BONO,1,0,visible,Producto de la categoría SERVICIOS,Producto RECARGA BONO de la categoría SERVICIOS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0,SERVICIOS,servicios,,,,,,,,,,,122,
